,country,year,life_expectancy
87874,Yemen,1911,23.39
87876,Zambia,1911,32.6
87877,Zimbabwe,1911,33.7
87879,South Sudan,1911,26.67
88401,Afghanistan,1912,27.06
88403,Albania,1912,35.4
88404,Algeria,1912,31.79
88407,Angola,1912,26.98
88409,Antigua and Barbuda,1912,33.54
88410,Argentina,1912,44.58
88411,Armenia,1912,41.78
88412,Aruba,1912,34.42
88413,Australia,1912,56.28
88414,Austria,1912,45.67
88415,Azerbaijan,1912,36.95
88416,Bahamas,1912,35.18
88417,Bahrain,1912,30.3
88418,Bangladesh,1912,22.52
88419,Barbados,1912,32.12
88420,Belarus,1912,43.54
88421,Belgium,1912,52.26
88422,Belize,1912,27.63
88423,Benin,1912,31.0
88425,Bhutan,1912,28.8
88426,Bolivia,1912,33.0
88427,Bosnia and Herzegovina,1912,35.1
88428,Botswana,1912,33.6
88429,Brazil,1912,31.98
88431,Brunei,1912,29.9
88432,Bulgaria,1912,43.81
88433,Burkina Faso,1912,29.2
88434,Burundi,1912,31.5
88435,Cambodia,1912,35.0
88436,Cameroon,1912,28.75
88437,Canada,1912,52.96
88438,Cape Verde,1912,33.8
88440,Central African Republic,1912,30.0
88441,Chad,1912,30.9
88443,Chile,1912,31.9
88444,China,1912,32.0
88447,Colombia,1912,32.0
88448,Comoros,1912,32.1
88449,"Congo, Dem. Rep.",1912,31.6
88450,"Congo, Rep.",1912,32.7
88452,Costa Rica,1912,35.1
88453,Cote d'Ivoire,1912,31.16
88454,Croatia,1912,36.1
88455,Cuba,1912,35.65
88456,Cyprus,1912,46.72
88457,Czech Republic,1912,45.44
88459,Denmark,1912,58.09
88460,Djibouti,1912,29.9
88462,Dominican Republic,1912,29.9
88464,Ecuador,1912,32.9
88465,Egypt,1912,33.0
88466,El Salvador,1912,28.7
88467,Equatorial Guinea,1912,29.8
88468,Eritrea,1912,30.2
88470,Estonia,1912,47.81
88471,Ethiopia,1912,29.7
88474,Fiji,1912,26.1
88475,Finland,1912,49.13
88476,France,1912,51.62
88477,French Guiana,1912,30.5
88478,French Polynesia,1912,25.6
88479,Gabon,1912,30.6
88480,Gambia,1912,28.8
88481,Georgia,1912,39.65
88482,Germany,1912,49.59
88483,Ghana,1912,28.0
88485,Greece,1912,42.53
88486,Greenland,1912,34.26
88487,Grenada,1912,37.3
88488,Guadeloupe,1912,27.66
88489,Guam,1912,27.5
88490,Guatemala,1912,25.82
88492,Guinea,1912,30.66
88493,Guinea-Bissau,1912,32.0
88494,Guyana,1912,31.47
88495,Haiti,1912,29.0
88497,Honduras,1912,33.9
88498,"Hong Kong, China",1912,34.9
88499,Hungary,1912,40.22
88500,Iceland,1912,56.0
88501,India,1912,23.34
88502,Indonesia,1912,30.0
88503,Iran,1912,25.6
88504,Iraq,1912,31.2
88505,Ireland,1912,54.05
88507,Israel,1912,32.0
88508,Italy,1912,48.98
88509,Jamaica,1912,34.4
88510,Japan,1912,40.34
88512,Jordan,1912,31.7
88513,Kazakhstan,1912,33.98
88514,Kenya,1912,25.5
88515,Kiribati,1912,24.9
88516,North Korea,1912,24.69
88517,South Korea,1912,24.69
88520,Kuwait,1912,26.0
88521,Kyrgyz Republic,1912,31.72
88522,Lao,1912,31.9
88523,Latvia,1912,49.95
88524,Lebanon,1912,29.7
88525,Lesotho,1912,32.8
88526,Liberia,1912,31.1
88527,Libya,1912,33.1
88529,Lithuania,1912,45.92
88530,Luxembourg,1912,48.88
88531,"Macao, China",1912,34.7
88532,"Macedonia, FYR",1912,36.1
88533,Madagascar,1912,30.5
88534,Malawi,1912,30.3
88535,Malaysia,1912,30.6
88536,Maldives,1912,32.65
88537,Mali,1912,26.41
88538,Malta,1912,47.61
88540,Martinique,1912,30.15
88541,Mauritania,1912,32.0
88542,Mauritius,1912,25.13
88543,Mayotte,1912,32.5
88544,Mexico,1912,28.28
88545,"Micronesia, Fed. Sts.",1912,26.7
88546,Moldova,1912,33.15
88548,Mongolia,1912,31.8
88549,Montenegro,1912,35.4
88551,Morocco,1912,33.1
88552,Mozambique,1912,30.28
88553,Myanmar,1912,30.8
88554,Namibia,1912,32.4
88556,Nepal,1912,32.8
88557,Netherlands,1912,57.21
88558,Netherlands Antilles,1912,34.41
88559,New Caledonia,1912,26.0
88560,New Zealand,1912,52.79
88562,Nicaragua,1912,25.4
88563,Niger,1912,30.8
88564,Nigeria,1912,30.4
88569,Norway,1912,57.75
88570,Oman,1912,32.3
88571,Pakistan,1912,23.06
88573,Panama,1912,32.9
88574,Papua New Guinea,1912,31.5
88575,Paraguay,1912,35.5
88576,Peru,1912,35.7
88577,Philippines,1912,30.9
88579,Poland,1912,44.06
88580,Portugal,1912,35.6
88581,Puerto Rico,1912,38.23
88582,Qatar,1912,30.8
88583,Reunion,1912,33.0
88584,Romania,1912,35.7
88585,Russia,1912,35.51
88586,Rwanda,1912,31.8
88590,St. Lucia,1912,28.01
88592,St. Vincent and the Grenadines,1912,25.99
88594,Samoa,1912,25.4
88596,Sao Tome and Principe,1912,31.0
88597,Saudi Arabia,1912,32.1
88598,Senegal,1912,25.2
88599,Serbia,1912,35.5
88602,Seychelles,1912,48.02
88603,Sierra Leone,1912,25.1
88604,Singapore,1912,34.0
88605,Slovak Republic,1912,41.5
88606,Slovenia,1912,36.6
88607,Solomon Islands,1912,25.1
88608,Somalia,1912,29.4
88610,South Africa,1912,33.5
88612,Spain,1912,43.53
88613,Sri Lanka,1912,28.99
88614,Sudan,1912,31.4
88615,Suriname,1912,32.9
88617,Swaziland,1912,32.3
88618,Sweden,1912,57.79
88619,Switzerland,1912,54.42
88620,Syria,1912,31.1
88621,Taiwan,1912,34.0
88622,Tajikistan,1912,32.02
88623,Tanzania,1912,32.2
88624,Thailand,1912,30.4
88625,Timor-Leste,1912,28.95
88626,Togo,1912,31.3
88628,Tonga,1912,28.2
88630,Trinidad and Tobago,1912,38.8
88631,Tunisia,1912,28.8
88632,Turkey,1912,35.0
88633,Turkmenistan,1912,30.24
88636,Uganda,1912,25.3
88637,Ukraine,1912,41.38
88638,United Arab Emirates,1912,30.7
88639,United Kingdom,1912,54.55
88640,United States,1912,54.1
88641,Uruguay,1912,32.9
88643,Uzbekistan,1912,34.71
88645,Vanuatu,1912,24.3
88646,Venezuela,1912,32.2
88647,West Bank and Gaza,1912,32.1
88649,Western Sahara,1912,34.75
88650,Vietnam,1912,32.0
88651,Virgin Islands (U.S.),1912,33.4
88654,Yemen,1912,23.39
88656,Zambia,1912,32.6
88657,Zimbabwe,1912,33.7
88659,South Sudan,1912,26.67
89181,Afghanistan,1913,27.05
89183,Albania,1913,35.4
89184,Algeria,1913,29.66
89187,Angola,1913,26.98
89189,Antigua and Barbuda,1913,33.54
89190,Argentina,1913,45.12
89191,Armenia,1913,39.61
89192,Aruba,1913,34.42
89193,Australia,1913,56.81
89194,Austria,1913,46.24
89195,Azerbaijan,1913,34.78
89196,Bahamas,1913,35.18
89197,Bahrain,1913,30.3
89198,Bangladesh,1913,22.69
89199,Barbados,1913,32.12
89200,Belarus,1913,44.15
89201,Belgium,1913,52.51
89202,Belize,1913,28.19
89203,Benin,1913,31.0
89205,Bhutan,1913,28.8
89206,Bolivia,1913,33.0
89207,Bosnia and Herzegovina,1913,35.1
89208,Botswana,1913,33.6
89209,Brazil,1913,31.98
89211,Brunei,1913,30.61
89212,Bulgaria,1913,43.88
89213,Burkina Faso,1913,29.2
89214,Burundi,1913,31.5
89215,Cambodia,1913,35.0
89216,Cameroon,1913,28.75
89217,Canada,1913,53.41
89218,Cape Verde,1913,33.8
89220,Central African Republic,1913,30.0
89221,Chad,1913,30.9
89223,Chile,1913,31.96
89224,China,1913,32.0
89227,Colombia,1913,32.0
89228,Comoros,1913,32.1
89229,"Congo, Dem. Rep.",1913,31.6
89230,"Congo, Rep.",1913,32.7
89232,Costa Rica,1913,35.1
89233,Cote d'Ivoire,1913,31.16
89234,Croatia,1913,36.1
89235,Cuba,1913,35.86
89236,Cyprus,1913,46.97
89237,Czech Republic,1913,46.0
89239,Denmark,1913,58.93
89240,Djibouti,1913,29.9
89242,Dominican Republic,1913,29.9
89244,Ecuador,1913,32.9
89245,Egypt,1913,33.0
89246,El Salvador,1913,28.7
89247,Equatorial Guinea,1913,29.8
89248,Eritrea,1913,30.2
89250,Estonia,1913,48.2
89251,Ethiopia,1913,29.7
89254,Fiji,1913,26.1
89255,Finland,1913,49.05
89256,France,1913,51.35
89257,French Guiana,1913,30.5
89258,French Polynesia,1913,25.6
89259,Gabon,1913,30.6
89260,Gambia,1913,28.8
89261,Georgia,1913,37.48
89262,Germany,1913,50.18
89263,Ghana,1913,28.0
89265,Greece,1913,42.79
89266,Greenland,1913,33.91
89267,Grenada,1913,37.3
89268,Guadeloupe,1913,27.66
89269,Guam,1913,27.5
89270,Guatemala,1913,25.82
89272,Guinea,1913,30.67
89273,Guinea-Bissau,1913,32.0
89274,Guyana,1913,31.82
89275,Haiti,1913,29.0
89277,Honduras,1913,33.9
89278,"Hong Kong, China",1913,34.9
89279,Hungary,1913,40.45
89280,Iceland,1913,58.95
89281,India,1913,23.53
89282,Indonesia,1913,30.0
89283,Iran,1913,25.6
89284,Iraq,1913,31.2
89285,Ireland,1913,54.31
89287,Israel,1913,32.0
89288,Italy,1913,48.46
89289,Jamaica,1913,37.5
89290,Japan,1913,40.53
89292,Jordan,1913,31.7
89293,Kazakhstan,1913,31.81
89294,Kenya,1913,25.5
89295,Kiribati,1913,24.9
89296,North Korea,1913,24.98
89297,South Korea,1913,24.98
89300,Kuwait,1913,26.0
89301,Kyrgyz Republic,1913,29.55
89302,Lao,1913,31.9
89303,Latvia,1913,50.26
89304,Lebanon,1913,29.7
89305,Lesotho,1913,32.8
89306,Liberia,1913,31.1
89307,Libya,1913,33.1
89309,Lithuania,1913,46.28
89310,Luxembourg,1913,50.24
89311,"Macao, China",1913,34.7
89312,"Macedonia, FYR",1913,36.1
89313,Madagascar,1913,30.5
89314,Malawi,1913,30.3
89315,Malaysia,1913,30.6
89316,Maldives,1913,32.65
89317,Mali,1913,26.41
89318,Malta,1913,48.08
89320,Martinique,1913,30.15
89321,Mauritania,1913,32.0
89322,Mauritius,1913,27.83
89323,Mayotte,1913,32.5
89324,Mexico,1913,28.71
89325,"Micronesia, Fed. Sts.",1913,26.7
89326,Moldova,1913,33.15
89328,Mongolia,1913,31.8
89329,Montenegro,1913,35.4
89331,Morocco,1913,33.1
89332,Mozambique,1913,30.28
89333,Myanmar,1913,30.8
89334,Namibia,1913,32.4
89336,Nepal,1913,32.8
89337,Netherlands,1913,57.37
89338,Netherlands Antilles,1913,34.41
89339,New Caledonia,1913,26.0
89340,New Zealand,1913,53.24
89342,Nicaragua,1913,25.4
89343,Niger,1913,30.8
89344,Nigeria,1913,30.4
89349,Norway,1913,58.32
89350,Oman,1913,32.3
89351,Pakistan,1913,23.37
89353,Panama,1913,32.9
89354,Papua New Guinea,1913,31.5
89355,Paraguay,1913,35.5
89356,Peru,1913,35.7
89357,Philippines,1913,30.9
89359,Poland,1913,44.36
89360,Portugal,1913,35.6
89361,Puerto Rico,1913,38.26
89362,Qatar,1913,30.8
89363,Reunion,1913,33.0
89364,Romania,1913,35.7
89365,Russia,1913,33.34
89366,Rwanda,1913,31.8
89370,St. Lucia,1913,28.01
89372,St. Vincent and the Grenadines,1913,25.99
89374,Samoa,1913,25.4
89376,Sao Tome and Principe,1913,31.0
89377,Saudi Arabia,1913,32.1
89378,Senegal,1913,25.2
89379,Serbia,1913,35.5
89382,Seychelles,1913,48.28
89383,Sierra Leone,1913,25.1
89384,Singapore,1913,34.0
89385,Slovak Republic,1913,41.8
89386,Slovenia,1913,36.6
89387,Solomon Islands,1913,25.1
89388,Somalia,1913,29.4
89390,South Africa,1913,33.5
89392,Spain,1913,42.56
89393,Sri Lanka,1913,31.95
89394,Sudan,1913,31.4
89395,Suriname,1913,32.9
89397,Swaziland,1913,32.3
89398,Sweden,1913,58.68
89399,Switzerland,1913,54.21
89400,Syria,1913,31.1
89401,Taiwan,1913,33.3
89402,Tajikistan,1913,29.85
89403,Tanzania,1913,32.2
89404,Thailand,1913,30.4
89405,Timor-Leste,1913,28.95
89406,Togo,1913,31.3
89408,Tonga,1913,28.2
89410,Trinidad and Tobago,1913,38.8
89411,Tunisia,1913,28.8
89412,Turkey,1913,35.0
89413,Turkmenistan,1913,28.07
89416,Uganda,1913,25.3
89417,Ukraine,1913,41.78
89418,United Arab Emirates,1913,30.7
89419,United Kingdom,1913,53.83
89420,United States,1913,53.5
89421,Uruguay,1913,32.9
89423,Uzbekistan,1913,32.54
89425,Vanuatu,1913,24.3
89426,Venezuela,1913,32.2
89427,West Bank and Gaza,1913,32.1
89429,Western Sahara,1913,34.75
89430,Vietnam,1913,32.0
89431,Virgin Islands (U.S.),1913,33.4
89434,Yemen,1913,23.39
89436,Zambia,1913,32.6
89437,Zimbabwe,1913,33.7
89439,South Sudan,1913,26.67
89961,Afghanistan,1914,27.04
89963,Albania,1914,35.4
89964,Algeria,1914,29.16
89967,Angola,1914,26.98
89969,Antigua and Barbuda,1914,33.54
89970,Argentina,1914,45.66
89971,Armenia,1914,39.2
89972,Aruba,1914,34.42
89973,Australia,1914,57.34
89974,Austria,1914,46.8
89975,Azerbaijan,1914,34.37
89976,Bahamas,1914,35.18
89977,Bahrain,1914,30.3
89978,Bangladesh,1914,22.86
89979,Barbados,1914,32.12
89980,Belarus,1914,42.92
89981,Belgium,1914,42.0
89982,Belize,1914,28.75
89983,Benin,1914,31.0
89985,Bhutan,1914,28.8
89986,Bolivia,1914,33.0
89987,Bosnia and Herzegovina,1914,35.1
89988,Botswana,1914,33.6
89989,Brazil,1914,31.98
89991,Brunei,1914,31.31
89992,Bulgaria,1914,43.95
89993,Burkina Faso,1914,29.2
89994,Burundi,1914,31.5
89995,Cambodia,1914,35.0
89996,Cameroon,1914,28.75
89997,Canada,1914,53.86
89998,Cape Verde,1914,33.8
90000,Central African Republic,1914,30.0
90001,Chad,1914,30.9
90003,Chile,1914,32.02
90004,China,1914,32.0
90007,Colombia,1914,32.0
90008,Comoros,1914,32.1
90009,"Congo, Dem. Rep.",1914,31.6
90010,"Congo, Rep.",1914,32.7
90012,Costa Rica,1914,35.1
90013,Cote d'Ivoire,1914,31.16
90014,Croatia,1914,36.1
90015,Cuba,1914,36.08
90016,Cyprus,1914,47.22
90017,Czech Republic,1914,46.56
90019,Denmark,1914,58.53
90020,Djibouti,1914,29.9
90022,Dominican Republic,1914,29.9
90024,Ecuador,1914,32.9
90025,Egypt,1914,33.0
90026,El Salvador,1914,28.7
90027,Equatorial Guinea,1914,29.8
90028,Eritrea,1914,30.2
90030,Estonia,1914,47.5
90031,Ethiopia,1914,29.7
90034,Fiji,1914,26.1
90035,Finland,1914,49.73
90036,France,1914,37.85
90037,French Guiana,1914,30.5
90038,French Polynesia,1914,25.6
90039,Gabon,1914,30.6
90040,Gambia,1914,28.8
90041,Georgia,1914,37.07
90042,Germany,1914,46.18
90043,Ghana,1914,28.0
90045,Greece,1914,43.06
90046,Greenland,1914,33.56
90047,Grenada,1914,37.3
90048,Guadeloupe,1914,27.66
90049,Guam,1914,27.5
90050,Guatemala,1914,25.82
90052,Guinea,1914,30.68
90053,Guinea-Bissau,1914,32.0
90054,Guyana,1914,32.17
90055,Haiti,1914,29.0
90057,Honduras,1914,33.9
90058,"Hong Kong, China",1914,34.9
90059,Hungary,1914,40.68
90060,Iceland,1914,51.92
90061,India,1914,23.72
90062,Indonesia,1914,30.0
90063,Iran,1914,25.6
90064,Iraq,1914,31.2
90065,Ireland,1914,54.56
90067,Israel,1914,32.0
90068,Italy,1914,49.89
90069,Jamaica,1914,38.2
90070,Japan,1914,40.71
90072,Jordan,1914,31.7
90073,Kazakhstan,1914,31.4
90074,Kenya,1914,25.5
90075,Kiribati,1914,24.9
90076,North Korea,1914,25.48
90077,South Korea,1914,25.48
90080,Kuwait,1914,26.0
90081,Kyrgyz Republic,1914,29.14
90082,Lao,1914,31.9
90083,Latvia,1914,49.5
90084,Lebanon,1914,29.7
90085,Lesotho,1914,32.8
90086,Liberia,1914,31.1
90087,Libya,1914,33.1
90089,Lithuania,1914,45.7
90090,Luxembourg,1914,50.07
90091,"Macao, China",1914,34.7
90092,"Macedonia, FYR",1914,36.1
90093,Madagascar,1914,30.5
90094,Malawi,1914,30.3
90095,Malaysia,1914,30.6
90096,Maldives,1914,32.65
90097,Mali,1914,26.41
90098,Malta,1914,48.55
90100,Martinique,1914,30.15
90101,Mauritania,1914,32.0
90102,Mauritius,1914,30.54
90103,Mayotte,1914,32.5
90104,Mexico,1914,29.14
90105,"Micronesia, Fed. Sts.",1914,26.7
90106,Moldova,1914,33.15
90108,Mongolia,1914,31.8
90109,Montenegro,1914,35.4
90111,Morocco,1914,33.1
90112,Mozambique,1914,30.28
90113,Myanmar,1914,30.8
90114,Namibia,1914,32.4
90116,Nepal,1914,32.8
90117,Netherlands,1914,57.2
90118,Netherlands Antilles,1914,34.41
90119,New Caledonia,1914,26.0
90120,New Zealand,1914,53.69
90122,Nicaragua,1914,25.4
90123,Niger,1914,30.8
90124,Nigeria,1914,30.4
90129,Norway,1914,57.82
90130,Oman,1914,32.3
90131,Pakistan,1914,23.68
90133,Panama,1914,32.9
90134,Papua New Guinea,1914,31.5
90135,Paraguay,1914,35.5
90136,Peru,1914,35.7
90137,Philippines,1914,30.9
90139,Poland,1914,44.66
90140,Portugal,1914,35.6
90141,Puerto Rico,1914,38.29
90142,Qatar,1914,30.8
90143,Reunion,1914,33.0
90144,Romania,1914,35.7
90145,Russia,1914,33.0
90146,Rwanda,1914,31.8
90150,St. Lucia,1914,28.01
90152,St. Vincent and the Grenadines,1914,25.99
90154,Samoa,1914,25.4
90156,Sao Tome and Principe,1914,31.0
90157,Saudi Arabia,1914,32.1
90158,Senegal,1914,25.2
90159,Serbia,1914,25.0
90162,Seychelles,1914,48.55
90163,Sierra Leone,1914,25.1
90164,Singapore,1914,34.0
90165,Slovak Republic,1914,42.1
90166,Slovenia,1914,36.6
90167,Solomon Islands,1914,25.1
90168,Somalia,1914,29.4
90170,South Africa,1914,33.5
90172,Spain,1914,42.84
90173,Sri Lanka,1914,29.2
90174,Sudan,1914,31.4
90175,Suriname,1914,32.9
90177,Swaziland,1914,32.3
90178,Sweden,1914,58.26
90179,Switzerland,1914,55.13
90180,Syria,1914,31.1
90181,Taiwan,1914,31.9
90182,Tajikistan,1914,29.44
90183,Tanzania,1914,32.2
90184,Thailand,1914,30.4
90185,Timor-Leste,1914,28.95
90186,Togo,1914,31.3
90188,Tonga,1914,28.2
90190,Trinidad and Tobago,1914,38.8
90191,Tunisia,1914,28.8
90192,Turkey,1914,27.0
90193,Turkmenistan,1914,27.66
90196,Uganda,1914,25.3
90197,Ukraine,1914,40.55
90198,United Arab Emirates,1914,30.7
90199,United Kingdom,1914,51.99
90200,United States,1914,54.6
90201,Uruguay,1914,32.9
90203,Uzbekistan,1914,32.13
90205,Vanuatu,1914,24.3
90206,Venezuela,1914,32.2
90207,West Bank and Gaza,1914,32.1
90209,Western Sahara,1914,34.75
90210,Vietnam,1914,32.0
90211,Virgin Islands (U.S.),1914,33.4
90214,Yemen,1914,23.39
90216,Zambia,1914,32.6
90217,Zimbabwe,1914,33.7
90219,South Sudan,1914,26.67
90741,Afghanistan,1915,27.03
90743,Albania,1915,35.4
90744,Algeria,1915,28.66
90747,Angola,1915,26.98
90749,Antigua and Barbuda,1915,33.54
90750,Argentina,1915,46.2
90751,Armenia,1915,38.8
90752,Aruba,1915,34.42
90753,Australia,1915,57.86
90754,Austria,1915,47.37
90755,Azerbaijan,1915,33.97
90756,Bahamas,1915,35.18
90757,Bahrain,1915,30.3
90758,Bangladesh,1915,23.03
90759,Barbados,1915,32.12
90760,Belarus,1915,37.37
90761,Belgium,1915,40.0
90762,Belize,1915,29.31
90763,Benin,1915,31.0
90765,Bhutan,1915,28.8
90766,Bolivia,1915,33.0
90767,Bosnia and Herzegovina,1915,35.1
90768,Botswana,1915,33.6
90769,Brazil,1915,31.98
90771,Brunei,1915,32.01
90772,Bulgaria,1915,44.02
90773,Burkina Faso,1915,29.2
90774,Burundi,1915,31.5
90775,Cambodia,1915,35.0
90776,Cameroon,1915,28.75
90777,Canada,1915,54.31
90778,Cape Verde,1915,33.8
90780,Central African Republic,1915,30.0
90781,Chad,1915,30.9
90783,Chile,1915,32.08
90784,China,1915,32.0
90787,Colombia,1915,32.0
90788,Comoros,1915,32.1
90789,"Congo, Dem. Rep.",1915,31.6
90790,"Congo, Rep.",1915,32.7
90792,Costa Rica,1915,35.1
90793,Cote d'Ivoire,1915,31.16
90794,Croatia,1915,36.1
90795,Cuba,1915,36.29
90796,Cyprus,1915,47.46
90797,Czech Republic,1915,47.12
90799,Denmark,1915,58.46
90800,Djibouti,1915,29.9
90802,Dominican Republic,1915,29.9
90804,Ecuador,1915,32.9
90805,Egypt,1915,33.0
90806,El Salvador,1915,28.7
90807,Equatorial Guinea,1915,29.8
90808,Eritrea,1915,30.2
90810,Estonia,1915,44.5
90811,Ethiopia,1915,29.7
90814,Fiji,1915,26.1
90815,Finland,1915,49.54
90816,France,1915,35.63
90817,French Guiana,1915,30.5
90818,French Polynesia,1915,25.6
90819,Gabon,1915,30.6
90820,Gambia,1915,28.8
90821,Georgia,1915,36.67
90822,Germany,1915,40.53
90823,Ghana,1915,28.0
90825,Greece,1915,43.32
90826,Greenland,1915,33.22
90827,Grenada,1915,37.3
90828,Guadeloupe,1915,27.66
90829,Guam,1915,27.5
90830,Guatemala,1915,25.82
90832,Guinea,1915,30.69
90833,Guinea-Bissau,1915,32.0
90834,Guyana,1915,32.52
90835,Haiti,1915,29.0
90837,Honduras,1915,33.9
90838,"Hong Kong, China",1915,34.9
90839,Hungary,1915,40.91
90840,Iceland,1915,53.66
90841,India,1915,23.92
90842,Indonesia,1915,30.0
90843,Iran,1915,25.6
90844,Iraq,1915,31.2
90845,Ireland,1915,54.81
90847,Israel,1915,32.0
90848,Italy,1915,42.34
90849,Jamaica,1915,37.0
90850,Japan,1915,40.9
90852,Jordan,1915,31.7
90853,Kazakhstan,1915,31.0
90854,Kenya,1915,25.5
90855,Kiribati,1915,24.9
90856,North Korea,1915,25.98
90857,South Korea,1915,25.98
90860,Kuwait,1915,26.0
90861,Kyrgyz Republic,1915,28.74
90862,Lao,1915,31.9
90863,Latvia,1915,40.3
90864,Lebanon,1915,29.7
90865,Lesotho,1915,32.8
90866,Liberia,1915,31.1
90867,Libya,1915,33.1
90869,Lithuania,1915,39.5
90870,Luxembourg,1915,51.47
90871,"Macao, China",1915,34.7
90872,"Macedonia, FYR",1915,36.1
90873,Madagascar,1915,30.5
90874,Malawi,1915,30.3
90875,Malaysia,1915,30.6
90876,Maldives,1915,32.65
90877,Mali,1915,26.41
90878,Malta,1915,49.03
90880,Martinique,1915,30.15
90881,Mauritania,1915,32.0
90882,Mauritius,1915,28.5
90883,Mayotte,1915,32.5
90884,Mexico,1915,29.57
90885,"Micronesia, Fed. Sts.",1915,26.7
90886,Moldova,1915,33.15
90888,Mongolia,1915,31.8
90889,Montenegro,1915,35.4
90891,Morocco,1915,33.1
90892,Mozambique,1915,30.28
90893,Myanmar,1915,30.8
90894,Namibia,1915,32.4
90896,Nepal,1915,32.8
90897,Netherlands,1915,57.22
90898,Netherlands Antilles,1915,34.41
90899,New Caledonia,1915,26.0
90900,New Zealand,1915,54.13
90902,Nicaragua,1915,25.4
90903,Niger,1915,30.8
90904,Nigeria,1915,30.4
90909,Norway,1915,58.17
90910,Oman,1915,32.3
90911,Pakistan,1915,23.99
90913,Panama,1915,32.9
90914,Papua New Guinea,1915,31.5
90915,Paraguay,1915,35.5
90916,Peru,1915,35.7
90917,Philippines,1915,30.9
90919,Poland,1915,44.97
90920,Portugal,1915,35.6
90921,Puerto Rico,1915,38.32
90922,Qatar,1915,30.8
90923,Reunion,1915,33.0
90924,Romania,1915,35.7
90925,Russia,1915,31.5
90926,Rwanda,1915,31.8
90930,St. Lucia,1915,28.01
90932,St. Vincent and the Grenadines,1915,25.99
90934,Samoa,1915,25.4
90936,Sao Tome and Principe,1915,31.0
90937,Saudi Arabia,1915,32.1
90938,Senegal,1915,25.2
90939,Serbia,1915,16.0
90942,Seychelles,1915,48.81
90943,Sierra Leone,1915,25.1
90944,Singapore,1915,34.0
90945,Slovak Republic,1915,42.4
90946,Slovenia,1915,36.6
90947,Solomon Islands,1915,25.1
90948,Somalia,1915,29.4
90950,South Africa,1915,33.5
90952,Spain,1915,43.05
90953,Sri Lanka,1915,34.44
90954,Sudan,1915,31.4
90955,Suriname,1915,32.9
90957,Swaziland,1915,32.3
90958,Sweden,1915,57.2
90959,Switzerland,1915,55.95
90960,Syria,1915,31.1
90961,Taiwan,1915,28.5
90962,Tajikistan,1915,29.04
90963,Tanzania,1915,32.2
90964,Thailand,1915,30.4
90965,Timor-Leste,1915,28.95
90966,Togo,1915,31.3
90968,Tonga,1915,28.2
90970,Trinidad and Tobago,1915,38.8
90971,Tunisia,1915,28.8
90972,Turkey,1915,7.0
90973,Turkmenistan,1915,27.26
90976,Uganda,1915,25.3
90977,Ukraine,1915,35.0
90978,United Arab Emirates,1915,30.7
90979,United Kingdom,1915,48.2
90980,United States,1915,55.1
90981,Uruguay,1915,32.9
90983,Uzbekistan,1915,31.73
90985,Vanuatu,1915,24.3
90986,Venezuela,1915,32.2
90987,West Bank and Gaza,1915,32.1
90989,Western Sahara,1915,34.75
90990,Vietnam,1915,32.0
90991,Virgin Islands (U.S.),1915,33.4
90994,Yemen,1915,23.39
90996,Zambia,1915,32.6
90997,Zimbabwe,1915,33.7
90999,South Sudan,1915,26.67
91521,Afghanistan,1916,27.02
91523,Albania,1916,35.4
91524,Algeria,1916,28.29
91527,Angola,1916,26.98
91529,Antigua and Barbuda,1916,33.54
91530,Argentina,1916,47.0
91531,Armenia,1916,38.8
91532,Aruba,1916,34.42
91533,Australia,1916,58.39
91534,Austria,1916,47.94
91535,Azerbaijan,1916,33.97
91536,Bahamas,1916,35.18
91537,Bahrain,1916,30.3
91538,Bangladesh,1916,23.2
91539,Barbados,1916,32.12
91540,Belarus,1916,37.37
91541,Belgium,1916,42.0
91542,Belize,1916,29.88
91543,Benin,1916,31.0
91545,Bhutan,1916,28.8
91546,Bolivia,1916,33.0
91547,Bosnia and Herzegovina,1916,35.1
91548,Botswana,1916,33.6
91549,Brazil,1916,31.98
91551,Brunei,1916,32.72
91552,Bulgaria,1916,44.09
91553,Burkina Faso,1916,29.2
91554,Burundi,1916,31.5
91555,Cambodia,1916,35.0
91556,Cameroon,1916,28.75
91557,Canada,1916,54.77
91558,Cape Verde,1916,33.8
91560,Central African Republic,1916,30.0
91561,Chad,1916,30.9
91563,Chile,1916,32.14
91564,China,1916,32.0
